Provincia,Partido,Localidad,Link Indec,Otros,Total general,less than 1 Mbps,"b'ween 1 and 10,2 Mbps",b'ween 11 and 27 Mbps,b'ween 30 and 58 Mbps,b'ween 59 and 120 Mbps,b'ween 122 and 256 Mbps,b'ween 275 and 540 Mbps,b'ween 600 and 1024 Mbps
CORDOBA,Unión,Ballesteros,14182040,1.0,732.0,0.0,720.0,11.0,0.0,0.0,0.0,0.0,0.0
CORDOBA,Unión,Ballesteros Sur,14182050,0.0,71.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
CORDOBA,Unión,Bell Ville,14182060,26.0,11881.0,0.0,433.0,2944.0,1041.0,5712.0,0.0,1725.0,0.0
CORDOBA,Unión,Benjamín Gould,14182070,0.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
CORDOBA,Unión,Canals,14182080,0.0,1106.0,0.0,564.0,534.0,8.0,0.0,0.0,0.0,0.0
CORDOBA,Unión,Chilibroste,14182090,1.0,153.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
CORDOBA,Unión,Cintra,14182100,1.0,393.0,1.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0
CORDOBA,Unión,Colonia Bismarck,14182110,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
CORDOBA,Unión,Idiazabal,14182130,2.0,462.0,1.0,443.0,16.0,0.0,0.0,0.0,0.0,0.0
CORDOBA,Unión,Justiniano Posse,14182140,1.0,2870.0,0.0,1.0,2680.0,160.0,28.0,0.0,0.0,0.0
CORDOBA,Unión,Laborde,14182150,0.0,169.0,0.0,96.0,73.0,0.0,0.0,0.0,0.0,0.0
CORDOBA,Unión,Monte Maíz,14182170,36.0,2779.0,0.0,2668.0,71.0,4.0,0.0,0.0,0.0,0.0
CORDOBA,Unión,Morrison,14182180,440.0,1167.0,0.0,561.0,166.0,0.0,0.0,0.0,0.0,0.0
CORDOBA,Unión,Noetinger,14182190,4.0,1139.0,0.0,985.0,150.0,0.0,0.0,0.0,0.0,0.0
CORDOBA,Unión,Ordóñez,14182200,0.0,897.0,0.0,755.0,130.0,12.0,0.0,0.0,0.0,0.0
